X,Y
734,983
698,983
664,983
623,983
579,983
550,983
514,983
475,983
439,983
328,983
294,983
258,983
216,983
180,983
143,983
108,983
68,983
32,973
1177,965
954,965
403,965
363,965
1206,954
1141,954
1102,954
1066,954
1032,954
993,954
920,954
882,954
846,954
807,954
771,954
734,954
698,954
664,954
623,954
586,954
550,954
514,954
475,954
439,954
328,954
294,954
258,954
216,954
180,954
143,954
108,954
68,954
1169,946
947,946
356,946
32,946
1206,928
1141,928
1102,928
1066,928
1032,928
993,928
920,928
882,928
846,928
807,928
771,928
734,928
698,928
664,928
623,928
586,928
550,928
514,928
475,928
439,928
328,928
294,928
258,928
216,928
180,928
143,928
108,928
68,928
1177,917
954,917
395,917
363,917
32,917
1206,899
1141,899
1102,899
1066,899
1032,899
993,899
920,899
882,899
846,899
807,899
763,899
734,899
698,899
664,899
623,899
586,899
550,899
514,899
475,899
439,899
328,899
294,899
258,899
216,899
180,899
108,899
68,899
1177,891
954,891
403,891
363,891
32,891
1134,880
1094,880
1058,880
1024,880
912,880
874,880
838,880
799,880
727,880
691,880
657,880
615,880
579,880
543,880
506,880
468,880
431,880
286,880
250,880
208,880
173,880
136,880
100,880
61,880
1206,873
1177,862
954,862
403,862
363,862
32,862
1141,854
1102,854
1066,854
1032,854
920,854
882,854
846,854
807,854
770,854
734,854
664,854
623,854
586,854
550,854
514,854
475,854
439,854
294,854
258,854
216,854
180,854
143,854
108,854
68,854
1206,843
1169,843
993,843
395,843
328,843
954,836
32,836
1102,825
1066,825
1032,825
919,825
882,825
846,825
807,825
734,825
698,825
664,825
623,825
586,825
550,825
514,825
475,825
439,825
294,825
258,825
216,825
180,825
143,825
108,825
68,825
1206,818
1177,818
328,818
954,807
356,807
32,807
1169,799
1102,799
1066,799
1032,799
993,799
919,799
882,799
846,799
807,799
770,799
734,799
698,799
664,799
623,799
586,799
550,799
514,799
439,799
395,799
320,799
294,799
258,799
180,799
143,799
108,799
68,799
1206,788
1141,788
947,788
32,781
1177,770
1102,770
1066,770
1032,770
993,770
919,770
882,770
807,770
770,770
734,770
698,770
623,770
586,770
550,770
514,770
439,770
328,770
294,770
258,770
180,770
143,770
108,770
68,770
1206,762
1141,762
954,762
475,762
363,762
216,762
1169,751
1094,751
1058,751
1024,751
986,751
912,751
874,751
799,751
763,751
726,751
691,751
615,751
579,751
543,751
506,751
431,751
320,751
286,751
250,751
136,751
100,751
32,751
1206,733
1141,733
954,733
846,733
664,733
403,733
363,733
216,733
1177,725
1102,725
1066,725
1032,725
993,725
919,725
882,725
807,725
770,725
698,725
623,725
586,725
550,725
514,725
439,725
328,725
258,725
143,725
108,725
32,725
1134,714
947,714
838,714
657,714
468,714
395,714
356,714
208,714
173,714
68,714
1206,707
1177,696
1102,696
1066,696
1032,696
993,696
919,696
882,696
807,696
770,696
698,696
623,696
586,696
550,696
439,696
328,696
258,696
143,696
108,696
32,696
1141,688
954,688
846,688
734,688
475,688
403,688
363,688
294,688
216,688
180,688
68,688
1206,677
1169,677
1094,677
1058,677
1024,677
986,677
911,677
874,677
799,677
763,677
691,677
615,677
579,677
543,677
431,677
320,677
250,677
136,677
100,677
32,670
1141,659
954,659
846,659
734,659
664,659
514,659
475,659
403,659
294,659
216,659
180,659
1206,651
1177,651
1102,651
1066,651
1032,651
993,651
919,651
882,651
807,651
770,651
698,651
623,651
550,651
439,651
328,651
258,651
143,651
108,651
1134,640
947,640
838,640
726,640
657,640
506,640
468,640
395,640
286,640
208,640
173,640
61,640
32,640
1206,622
1177,622
1102,622
1066,622
1032,622
993,622
918,622
882,622
807,622
770,622
698,622
623,622
586,622
550,622
439,622
328,622
258,622
143,622
108,622
1141,615
954,615
846,615
734,615
664,615
514,615
475,615
403,615
294,615
216,615
180,615
68,615
32,615
1206,596
1177,596
1134,596
1102,596
1066,596
1032,596
993,596
947,596
918,596
882,596
838,596
807,596
770,596
726,596
698,596
657,596
623,596
506,596
439,596
395,596
328,596
286,596
258,596
208,596
173,596
143,596
108,596
61,596
363,585
32,585
843,576
761,578
437,575
327,575
106,1082
732,731
288,731
548,602
