Ponto A,Ponto B,Distância
1,660,1193.0905246459718
1,661,1214.9407392955427
1,662,1204.0037375357272
1,663,1228.3912243255404
1,664,1240.8851679345676
1,665,1272.2692325133073
1,666,1315.6853727240416
1,667,1290.6502237244606
1,668,1334.7333066946371
1,669,1377.1288973803432
1,670,1429.02239310656
1,671,1417.3531669982608
1,672,1469.4025996982584
1,673,1461.0670758045298
1,674,620.1814250685037
1,675,511.2817227321939
1,676,490.0091835874099
1,677,473.4258125620106
1,678,385.3894134508627
1,679,305.92973049378514
1,680,283.7692724732542
1,681,369.2654871498283
1,682,301.66372005927394
1,683,381.81147180251145
1,684,504.44523984274053
1,685,652.0897177536232
1,686,671.7387885182752
1,687,1218.5179522682463
1,688,1227.949510362702
1,689,1326.9050455854028
1,690,779.846779822806
1,691,235.05318547086316
1,692,477.52800964969583
1,693,1193.9891121781639
1,694,414.79874638190506
1,695,608.9614109284759
1,696,311.1173412074615
1,697,1429.1399511594377
1,698,310.4593371119638
1,699,352.30242690052535
1,700,332.8002403845286
1,701,147.6651617681029
1,702,536.9562365779915
1,703,235.27430798963155
1,704,1370.7913772708084
1,705,188.55768348173987
1,706,24.73863375370596
1,707,644.0
1,708,406.483702010302
1,709,470.61874165825566
1,710,445.5333881989093
1,711,487.2627627882106
1,712,616.3708299392501
1,713,583.112339090848
1,714,1167.1713670237118
1,715,335.882419903156
1,716,614.00325732035
1,717,1141.911117381734
1,718,555.612274882404
1,719,254.159398803192
1,720,630.0031745951761
1,721,723.9979281738312
1,722,853.572492527729
1,723,770.5433148110494
1,724,443.6146976825723
1,725,93.55746896961247
1,726,883.7788184834484
1,727,711.0471151759214
1,728,474.58718903906373
1,729,353.62409420173844
1,730,263.8219096284461
1,731,742.941451259788
1,732,712.9859746166119
1,733,212.8097742116184
1,734,534.5727265770299
1,735,583.7893455691017
1,736,1414.495316358453
1,737,725.9159730988154
1,738,535.8301969840819
1,739,525.8564442887431
1,740,651.0130567047023
1,741,421.2790049361587
1,742,489.52221604335796
1,743,318.8181299738144
1,744,206.51876428063383
1,745,284.29737951659
1,746,393.8591118661596
1,747,284.28506819739937
1,748,351.4896869041822
1,749,875.3513580271639
1,750,935.0689814126015
1,751,1091.8617128556161
1,752,1274.1875843061728
